Lat,Lon,featureNam,pcode,featureRef,popPlaceCl,popPlace_1,admin1Name,admin1Pcod,admin0Name,admin0Pcod,date,validOn,validTo
32.06853772,35.31588745,Jalud,PS01151420,Jalud,0,,Nablus,PS0115,State of Palestine,PS,1/1/2004,12/18/2015,
32.0575061,35.36771749,Duma,PS01151445,Duma,0,,Nablus,PS0115,State of Palestine,PS,1/1/2004,12/18/2015,
32.10275327,35.28752032,Qabalan,PS01151335,Qabalan,0,,Nablus,PS0115,State of Palestine,PS,1/1/2004,12/18/2015,
32.08499258,35.2572134,As Sawiya,PS01151380,As Sawiya,0,,Nablus,PS0115,State of Palestine,PS,1/1/2004,12/18/2015,
32.10854024,35.27121491,Yatma,PS01151325,Yatma,0,,Nablus,PS0115,State of Palestine,PS,1/1/2004,12/18/2015,
32.10186047,35.32236516,Jurish,PS01151345,Jurish,0,,Nablus,PS0115,State of Palestine,PS,1/1/2004,12/18/2015,
32.08638195,35.33065915,Qusra,PS01151365,Qusra,0,,Nablus,PS0115,State of Palestine,PS,1/1/2004,12/18/2015,
32.08522642,35.29416529,Talfit,PS01151375,Talfit,0,,Nablus,PS0115,State of Palestine,PS,1/1/2004,12/18/2015,
32.08324526,35.36417256,Majdal Bani Fadil,PS01151385,Majdal Bani Fadil,0,,Nablus,PS0115,State of Palestine,PS,1/1/2004,12/18/2015,
32.15811384,35.22524267,Urif,PS01151160,Urif,0,,Nablus,PS0115,State of Palestine,PS,1/1/2004,12/18/2015,
32.1374605,35.18529933,Zeita Jamma'in,PS01151230,Zeita Jammain,0,,Nablus,PS0115,State of Palestine,PS,1/1/2004,12/18/2015,
32.16181713,35.28701544,Awarta,PS01151135,Awarta,0,,Nablus,PS0115,State of Palestine,PS,1/1/2004,12/18/2015,
32.15358438,35.2767766,Odala,PS01151180,Odala,0,,Nablus,PS0115,State of Palestine,PS,1/1/2004,12/18/2015,
32.14980869,35.25716253,Huwwara,PS01151185,Huwwara,0,,Nablus,PS0115,State of Palestine,PS,1/1/2004,12/18/2015,
32.14773573,35.24363646,Einabus,PS01151195,Einabus,0,,Nablus,PS0115,State of Palestine,PS,1/1/2004,12/18/2015,
32.12606368,35.31028212,Osarin,PS01151265,Osarin,0,,Nablus,PS0115,State of Palestine,PS,1/1/2004,12/18/2015,
32.12584816,35.34426444,Aqraba,PS01151270,Aqraba,0,,Nablus,PS0115,State of Palestine,PS,1/1/2004,12/18/2015,
32.19685261,35.06044277,Izbat Abu Hamada,PS01200980,Izbat Abu Hamada,0,,Qalqilya,PS0120,State of Palestine,PS,1/1/2004,12/18/2015,
32.21045193,35.18995747,Sarra,PS01150950,Sarra,0,,Nablus,PS0115,State of Palestine,PS,1/1/2004,12/18/2015,
32.19944415,35.21192667,Tell,PS01150990,Tell,0,,Nablus,PS0115,State of Palestine,PS,1/1/2004,12/18/2015,
32.20631938,35.2867101,Balata Camp,PS01150960,Balata Camp,0,,Nablus,PS0115,State of Palestine,PS,1/1/2004,12/18/2015,
32.20046196,35.24226666,Iraq Burin,PS01150975,Iraq Burin,0,,Nablus,PS0115,State of Palestine,PS,1/1/2004,12/18/2015,
32.18272681,35.24948662,Burin,PS01151080,Burin,0,,Nablus,PS0115,State of Palestine,PS,1/1/2004,12/18/2015,
32.19304228,35.29335448,Rujeib,PS01151010,Rujeib,0,,Nablus,PS0115,State of Palestine,PS,1/1/2004,12/18/2015,
32.17800157,35.33401836,Beit Furik,PS01151090,Beit Furik,0,,Nablus,PS0115,State of Palestine,PS,1/1/2004,12/18/2015,
32.19295803,35.37249232,Beit Dajan,PS01151000,Beit Dajan,0,,Nablus,PS0115,State of Palestine,PS,1/1/2004,12/18/2015,
32.20948641,35.32977895,Salim,PS01150955,Salim,0,,Nablus,PS0115,State of Palestine,PS,1/1/2004,12/18/2015,
32.24377085,35.38008747,Khirbet Tall al Ghar,PS01150850,Khirbet Tall al Ghar,0,,Nablus,PS0115,State of Palestine,PS,1/1/2004,12/18/2015,
32.30195259,35.09894306,Izbat al Khilal,PS01100685,Izbat al Khilal,0,,Tulkarm,PS0110,State of Palestine,PS,1/1/2004,12/18/2015,
32.38499612,35.25868815,Al Jarba,PS01010430,Al Jarba,0,,Jenin,PS0101,State of Palestine,PS,1/1/2004,12/18/2015,
32.28227828,35.17640245,Al Mas'udiya,PS01150750,Al Masudiya,0,,Nablus,PS0115,State of Palestine,PS,1/1/2004,12/18/2015,
32.30002804,35.19086618,Burqa,PS01150680,Burqa,0,,Nablus,PS0115,State of Palestine,PS,1/1/2004,12/18/2015,
32.29259197,35.21659785,Beit Imrin,PS01150705,Beit Imrin,0,,Nablus,PS0115,State of Palestine,PS,1/1/2004,12/18/2015,
32.28342044,35.21956865,Nisf Jubeil,PS01150745,Nisf Jubeil,0,,Nablus,PS0115,State of Palestine,PS,1/1/2004,12/18/2015,
32.2756249,35.19781643,Sabastiya,PS01150765,Sabastiya,0,,Nablus,PS0115,State of Palestine,PS,1/1/2004,12/18/2015,
32.27277158,35.21606218,Ijnisinya,PS01150770,Ijnisinya,0,,Nablus,PS0115,State of Palestine,PS,1/1/2004,12/18/2015,
32.26398014,35.19801199,An Naqura,PS01150785,An Naqura,0,,Nablus,PS0115,State of Palestine,PS,1/1/2004,12/18/2015,
32.4080431,35.34294181,Tannin,PS01010325,Tannin,0,,Jenin,PS0101,State of Palestine,PS,1/1/2004,12/18/2015,
31.40240793,35.00270225,Khirbet Shuweika,PS01503285,Khirbet Shuweika,0,,Hebron,PS0150,State of Palestine,PS,1/1/2004,12/18/2015,
31.39340272,35.15779326,Khallet Athaba',PS01999993,Khallet Athaba,0,,Hebron,PS0150,State of Palestine,PS,1/1/2004,12/18/2015,
31.39144914,35.1379901,Khirbet at Tawamin,PS01503355,Khirbet at Tawamin,0,,Hebron,PS0150,State of Palestine,PS,1/1/2004,12/18/2015,
31.52903434,34.96681418,Al Muwarraq,PS01502795,Al Muwarraq,0,,Hebron,PS0150,State of Palestine,PS,1/1/2004,12/18/2015,
31.4190853,34.93111164,Somara,PS01503235,Somara,0,,Hebron,PS0150,State of Palestine,PS,1/1/2004,12/18/2015,
31.40773471,35.02094142,Khirbet Deir Shams,PS01503270,Khirbet Deir Shams,0,,Hebron,PS0150,State of Palestine,PS,1/1/2004,12/18/2015,
31.40468872,35.15142582,Khirbet Sarura,PS01503290,Khirbet Sarura,0,,Hebron,PS0150,State of Palestine,PS,1/1/2004,12/18/2015,
31.40158819,35.16134081,Kharoubeh,PS01999981,Kharoubeh,0,,Hebron,PS0150,State of Palestine,PS,1/1/2004,12/18/2015,
31.45567502,35.00430774,Al 'Alaqa at Tahta,PS01503050,Al Alaqa at Tahta,0,,Hebron,PS0150,State of Palestine,PS,1/1/2004,12/18/2015,
31.46471059,35.02413703,Abda,PS01503000,Abda,0,,Hebron,PS0150,State of Palestine,PS,1/1/2004,12/18/2015,
31.46276521,35.13090854,AD Duweir,PS01503020,AD Duweir,0,,Hebron,PS0150,State of Palestine,PS,1/1/2004,12/18/2015,
31.58320941,34.97667655,Khirbet Jamrura,PS01502625,Khirbet Jamrura,0,,Hebron,PS0150,State of Palestine,PS,1/1/2004,12/18/2015,
31.50386557,35.00144758,Wadih,PS01502845,Wadih,0,,Hebron,PS0150,State of Palestine,PS,1/1/2004,12/18/2015,
31.51888584,35.03961661,Rafada,PS01502820,Rafada,0,,Hebron,PS0150,State of Palestine,PS,1/1/2004,12/18/2015,
31.54502919,35.04377221,Al Khamajat,PS01502710,Al Khamajat,0,,Hebron,PS0150,State of Palestine,PS,1/1/2004,12/18/2015,
31.5451832,35.18130711,Qinan an Namir,PS01502735,Qinan an Namir,0,,Hebron,PS0150,State of Palestine,PS,1/1/2004,12/18/2015,
31.54904512,35.18459286,Jurun al Louz,PS01502705,Jurun al Louz,0,,Hebron,PS0150,State of Palestine,PS,1/1/2004,12/18/2015,
31.54932339,35.19435012,Wadi ar Rim,PS01502725,Wadi ar Rim,0,,Hebron,PS0150,State of Palestine,PS,1/1/2004,12/18/2015,
31.63198088,35.11192514,Khirbet al Mantara,PS01502505,Khirbet al Mantara,0,,Hebron,PS0150,State of Palestine,PS,1/1/2004,12/18/2015,
31.6486578,35.14118059,Khallet 'Afana,PS01452465,Khallet Afana,0,,Bethlehem,PS0145,State of Palestine,PS,1/1/2004,12/18/2015,
31.62877353,35.20717068,Khirbet Tuqu',PS01452520,Khirbet Tuqu,0,,Bethlehem,PS0145,State of Palestine,PS,1/1/2004,12/18/2015,
32.22500511,35.20828215,Al Juneid,PS01150890,Al Juneid,0,,Nablus,PS0115,State of Palestine,PS,1/1/2004,12/18/2015,
32.23061994,35.24891708,Ein Beit el Mai Camp,PS01150880,Ein Beit el Mai Camp,0,,Nablus,PS0115,State of Palestine,PS,1/1/2004,12/18/2015,
31.6635174,35.17827011,Ath Thabra,PS01452370,Ath Thabra,0,,Bethlehem,PS0145,State of Palestine,PS,1/1/2004,12/18/2015,
31.67815619,35.13424439,Khallet al Balluta,PS01452390,Khallet al Balluta,0,,Bethlehem,PS0145,State of Palestine,PS,1/1/2004,12/18/2015,
31.71038723,35.28317061,Wadi al 'Arayis,PS01452215,Wadi al Arayis,0,,Bethlehem,PS0145,State of Palestine,PS,1/1/2004,12/18/2015,
31.74116666,35.20287113,Beit Safafa,PS01402140,Beit Safafa,0,,Jerusalem,PS0140,State of Palestine,PS,1/1/2004,12/18/2015,
31.67069266,35.22618806,Al 'Asakira,PS01452365,Al Asakira,0,,Bethlehem,PS0145,State of Palestine,PS,1/1/2004,12/18/2015,
31.75448254,35.2460592,Jabal al Mukabbir,PS01402130,Jabal al Mukabbir,0,,Jerusalem,PS0140,State of Palestine,PS,1/1/2004,12/18/2015,
31.76973257,35.24872516,Ras al 'Amud,PS01402105,Ras al Amud,0,,Jerusalem,PS0140,State of Palestine,PS,1/1/2004,12/18/2015,
31.76464903,35.23514338,Ath Thuri,PS01402115,Ath Thuri,0,,Jerusalem,PS0140,State of Palestine,PS,1/1/2004,12/18/2015,
31.76977035,35.23891097,Silwan,PS01402110,Silwan,0,,Jerusalem,PS0140,State of Palestine,PS,1/1/2004,12/18/2015,
31.78376867,35.24347264,As Suwwana,PS01402080,As Suwwana,0,,Jerusalem,PS0140,State of Palestine,PS,1/1/2004,12/18/2015,
31.78160516,35.2500658,At Tur,PS01402085,At Tur,0,,Jerusalem,PS0140,State of Palestine,PS,1/1/2004,12/18/2015,
31.77541891,35.2461382,Ash Shayyah,PS01402095,Ash Shayyah,0,,Jerusalem,PS0140,State of Palestine,PS,1/1/2004,12/18/2015,
31.78858107,35.2320972,Wadi al Joz,PS01402060,Wadi al Joz,0,,Jerusalem,PS0140,State of Palestine,PS,1/1/2004,12/18/2015,
31.87472912,35.43234626,Deir Quruntul,PS01351880,Deir Quruntul,0,,Jericho,PS0135,State of Palestine,PS,1/1/2004,12/18/2015,
32.06305596,35.31273933,Khirbet Sarra,PS01151450,Khirbet Sarra,0,,Nablus,PS0115,State of Palestine,PS,1/1/2004,12/18/2015,
32.19035294,35.27953762,Kafr Qalil,PS01151025,Kafr Qalil,0,,Nablus,PS0115,State of Palestine,PS,1/1/2004,12/18/2015,
32.20341117,35.26973374,Samaritan Village,PS01999997,Samaritan Village,0,,Nablus,PS0115,State of Palestine,PS,1/1/2004,12/18/2015,
32.21784141,35.30069061,Askar Camp,PS01150930,Askar Camp,0,,Nablus,PS0115,State of Palestine,PS,1/1/2004,12/18/2015,
32.23567419,35.3874029,Shihda wa Hamlan,PS01150940,Shihda wa Hamlan,0,,Nablus,PS0115,State of Palestine,PS,1/1/2004,12/18/2015,
32.25197224,35.3787252,Al 'Aqrabaniya,PS01150840,Al Aqrabaniya,0,,Nablus,PS0115,State of Palestine,PS,1/1/2004,12/18/2015,
32.24411669,35.39264487,An Nassariya,PS01150825,An Nassariya,0,,Nablus,PS0115,State of Palestine,PS,1/1/2004,12/18/2015,
32.23794187,35.40423741,Beit Hasan,PS01150865,Beit Hasan,0,,Nablus,PS0115,State of Palestine,PS,1/1/2004,12/18/2015,
31.73048896,35.22985937,Umm Tuba,PS01402165,Umm Tuba,0,,Jerusalem,PS0140,State of Palestine,PS,1/1/2004,12/18/2015,
31.68714632,35.217523,Khallet Hamad,PS01452315,Khallet Hamad,0,,Bethlehem,PS0145,State of Palestine,PS,1/1/2004,12/18/2015,
31.68869102,35.22485291,Wadi Umm Qal'a,PS01452310,Wadi Umm Qala,0,,Bethlehem,PS0145,State of Palestine,PS,1/1/2004,12/18/2015,
31.6777137,35.22088583,Rakhme,PS01452350,Rakhme,0,,Bethlehem,PS0145,State of Palestine,PS,1/1/2004,12/18/2015,
31.46723364,35.17530044,Al 'Ein,PS01999823,Al Ein,0,,Hebron,PS0150,State of Palestine,PS,1/1/2004,12/18/2015,
31.43143684,35.10987139,Qinan Jaber,PS01503220,Qinan Jaber,0,,Hebron,PS0150,State of Palestine,PS,1/1/2004,12/18/2015,
31.43632013,35.07527787,Al Muntar,PS01503175,Al Muntar,0,,Hebron,PS0150,State of Palestine,PS,1/1/2004,12/18/2015,
31.45004583,35.11917202,Qurnet ar Ras,PS01503070,Qurnet ar Ras,0,,Hebron,PS0150,State of Palestine,PS,1/1/2004,12/18/2015,
31.46936307,35.12486125,Hureiz,PS01502990,Hureiz,0,,Hebron,PS0150,State of Palestine,PS,1/1/2004,12/18/2015,
31.45985047,35.12802428,Khurisa,PS01503085,Khurisa,0,,Hebron,PS0150,State of Palestine,PS,1/1/2004,12/18/2015,
31.44811145,35.06051115,Qinan an Najma,PS01503060,Qinan an Najma,0,,Hebron,PS0150,State of Palestine,PS,1/1/2004,12/18/2015,
31.45949947,35.05246045,Khallet 'Arabi,PS01503035,Khallet Arabi,0,,Hebron,PS0150,State of Palestine,PS,1/1/2004,12/18/2015,
32.36733469,35.52808698,Al Farisiya- al Jubiya,PS01999844,Al Farisiya- al Jubiya,0,,Tubas,PS0105,State of Palestine,PS,1/1/2004,12/18/2015,
31.4172986,35.08590703,Jourat al Jamal,PS01999831,Jourat al Jamal,0,,Hebron,PS0150,State of Palestine,PS,1/1/2004,12/18/2015,
32.4433315,35.11359441,Khirbet Mas'ud,PS01010200,Khirbet Masud,0,,Jenin,PS0101,State of Palestine,PS,1/1/2004,12/18/2015,
31.77811214,35.23232056,East Jerusalem,PS01402090,East Jerusalem,0,National Capital,Jerusalem,PS0140,State of Palestine,PS,1/1/2004,12/18/2015,
32.18506465,35.45307578,Furush Beit Dajan,PS01151030,Furush Beit Dajan,0,,Nablus,PS0115,State of Palestine,PS,1/1/2004,12/18/2015,
32.18737433,35.45853846,Humsa - Al Jufeh,PS01999857,Humsa - Al Jufeh,0,,Nablus,PS0115,State of Palestine,PS,1/1/2004,12/18/2015,
31.61081322,35.00351423,Qila,PS01502570,Qila,0,,Hebron,PS0150,State of Palestine,PS,1/1/2004,12/18/2015,
31.60431477,34.9979039,Ras al Jora,PS01502600,Ras al Jora,0,,Hebron,PS0150,State of Palestine,PS,1/1/2004,12/18/2015,
31.78275697,35.25949282,At Tur Bedouins,PS01999821,At Tur Bedouins,0,,Jerusalem,PS0140,State of Palestine,PS,1/1/2004,12/18/2015,
31.81226828,35.33167607,Khan al Ahmar - Mihtawish,PS01999962,Khan al Ahmar - Mihtawish,0,,Jerusalem,PS0140,State of Palestine,PS,1/1/2004,12/18/2015,
31.36475354,35.15821279,Halaweh,PS01999995,Halaweh,0,,Hebron,PS0150,State of Palestine,PS,1/1/2004,12/18/2015,
31.85709048,35.31291734,Al Baqa'a,PS01999881,Al Baqaa,0,,Jerusalem,PS0140,State of Palestine,PS,1/1/2004,12/18/2015,
32.16077818,35.48341736,Al Jiftlik - al Musaffah,PS01999837,Al Jiftlik - al Musaffah,0,,Jericho,PS0135,State of Palestine,PS,1/1/2004,12/18/2015,
31.70125062,35.2245042,Beit Sahur,PS01452255,Beit Sahur,0,,Bethlehem,PS0145,State of Palestine,PS,1/1/2004,12/18/2015,
31.96871681,35.10730383,Deir 'Ammar,PS01301655,Deir Ammar,0,,Ramallah,PS0130,State of Palestine,PS,1/1/2004,12/18/2015,
31.51106474,35.10854941,Al Mashareqa Altahta,PS01999762,Al Mashareqa Altahta,0,,Hebron,PS0150,State of Palestine,PS,1/1/2004,12/18/2015,
31.53102828,35.08971348,Hebron,PS01502780,Hebron,0,Admin1 Capital,Hebron,PS0150,State of Palestine,PS,1/1/2004,12/18/2015,
31.51934804,35.15968079,Bani Na'im,PS01502815,Bani Naim,0,,Hebron,PS0150,State of Palestine,PS,1/1/2004,12/18/2015,
31.96491042,35.17214594,Abu Shukheidim,PS01301670,Abu Shukheidim,0,,Ramallah,PS0130,State of Palestine,PS,1/1/2004,12/18/2015,
31.67469793,35.24184194,Beit Ta'mir,PS01452335,Beit Tamir,0,,Bethlehem,PS0145,State of Palestine,PS,1/1/2004,12/18/2015,
31.7115716,35.29059477,Al Haddadiya,PS01452205,Al Haddadiya,0,,Bethlehem,PS0145,State of Palestine,PS,1/1/2004,12/18/2015,
31.71848012,35.1407596,Battir,PS01452175,Battir,0,,Bethlehem,PS0145,State of Palestine,PS,1/1/2004,12/18/2015,
31.71932358,35.19860651,Ayda Camp,PS01452185,Ayda Camp,0,,Bethlehem,PS0145,State of Palestine,PS,1/1/2004,12/18/2015,
31.71547429,35.20156037,Al 'Azza Camp,PS01452195,Al Azza Camp,0,,Bethlehem,PS0145,State of Palestine,PS,1/1/2004,12/18/2015,
31.71512611,35.25039961,Al Khas,PS01452200,Al Khas,0,,Bethlehem,PS0145,State of Palestine,PS,1/1/2004,12/18/2015,
31.81521821,35.27490865,Fheidat,PS01999791,Fheidat,0,,Jerusalem,PS0140,State of Palestine,PS,1/1/2004,12/18/2015,
31.72464254,35.17926117,Al Kurshan,PS01999790,Al Kurshan,0,,Bethlehem,PS0145,State of Palestine,PS,1/1/2004,12/18/2015,
31.71960946,35.29620484,Al 'Ubeidiya,PS01452180,Al Ubeidiya,0,,Bethlehem,PS0145,State of Palestine,PS,1/1/2004,12/18/2015,
31.76226692,35.26033292,Abu Dis,PS01402120,Abu Dis,0,,Jerusalem,PS0140,State of Palestine,PS,1/1/2004,12/18/2015,
31.7885686,35.26465595,Az Za'ayyem,PS01402065,Az Zaayyem,0,,Jerusalem,PS0140,State of Palestine,PS,1/1/2004,12/18/2015,
31.81101234,35.2610544,Anata,PS01402040,Anata,0,,Jerusalem,PS0140,State of Palestine,PS,1/1/2004,12/18/2015,
31.84001466,35.44039216,Aqbat Jaber Camp,PS01351975,Aqbat Jaber Camp,0,,Jericho,PS0135,State of Palestine,PS,1/1/2004,12/18/2015,
31.88791171,35.04637877,Beit Sira,PS01301850,Beit Sira,0,,Ramallah,PS0130,State of Palestine,PS,1/1/2004,12/18/2015,
31.86973127,35.06538947,Beit Liqya,PS01301895,Beit Liqya,0,,Ramallah,PS0130,State of Palestine,PS,1/1/2004,12/18/2015,
31.97670323,35.00974274,Qibya,PS01301605,Qibya,0,,Ramallah,PS0130,State of Palestine,PS,1/1/2004,12/18/2015,
31.96651261,34.99338999,Budrus,PS01301665,Budrus,0,,Ramallah,PS0130,State of Palestine,PS,1/1/2004,12/18/2015,
31.98702851,35.04027618,Shuqba,PS01301595,Shuqba,0,,Ramallah,PS0130,State of Palestine,PS,1/1/2004,12/18/2015,
31.97345667,35.04929386,Shabtin,PS01301625,Shabtin,0,,Ramallah,PS0130,State of Palestine,PS,1/1/2004,12/18/2015,
31.94825048,35.04337146,Deir Qaddis,PS01301710,Deir Qaddis,0,,Ramallah,PS0130,State of Palestine,PS,1/1/2004,12/18/2015,
31.94730283,35.02110467,Ni'lin,PS01301715,Nilin,0,,Ramallah,PS0130,State of Palestine,PS,1/1/2004,12/18/2015,
31.94854915,35.25011461,Ein Yabrud,PS01301720,Ein Yabrud,0,,Ramallah,PS0130,State of Palestine,PS,1/1/2004,12/18/2015,
31.49360971,35.11413317,Khallet Edar,PS01502782,Khallet Edar,0,,Hebron,PS0150,State of Palestine,PS,1/1/2004,12/18/2015,
31.72114404,35.19423848,Khallet Hammameh,PS01452208,Khallet Hammameh,0,,Bethlehem,PS0145,State of Palestine,PS,1/1/2004,12/18/2015,
31.96572623,35.29303044,Deir Jarir,PS01301650,Deir Jarir,0,,Ramallah,PS0130,State of Palestine,PS,1/1/2004,12/18/2015,
31.95388503,35.29950207,At Tayba,PS01301685,At Tayba,0,,Ramallah,PS0130,State of Palestine,PS,1/1/2004,12/18/2015,
31.94931054,35.46536299,Al 'Auja,PS01351690,Al Auja,0,,Jericho,PS0135,State of Palestine,PS,1/1/2004,12/18/2015,
32.02906517,35.01854537,Rantis,PS01301515,Rantis,0,,Ramallah,PS0130,State of Palestine,PS,1/1/2004,12/18/2015,
32.01669584,35.06864907,Abud,PS01301535,Abud,0,,Ramallah,PS0130,State of Palestine,PS,1/1/2004,12/18/2015,
31.99835666,35.06912526,Deir Abu Mash'al,PS01301570,Deir Abu Mashal,0,,Ramallah,PS0130,State of Palestine,PS,1/1/2004,12/18/2015,
32.01637614,35.12454248,An Nabi Salih,PS01301540,An Nabi Salih,0,,Ramallah,PS0130,State of Palestine,PS,1/1/2004,12/18/2015,
31.54562542,35.14245113,Al 'Uddeisa,PS01502720,Al Uddeisa,0,,Hebron,PS0150,State of Palestine,PS,1/1/2004,12/18/2015,
31.56483104,35.14731693,Ras at Tawil,PS01502665,Ras at Tawil,0,,Hebron,PS0150,State of Palestine,PS,1/1/2004,12/18/2015,
32.10492403,35.09229893,Sarta,PS01251340,Sarta,0,,Salfit,PS0125,State of Palestine,PS,1/1/2004,12/18/2015,
32.12050652,35.17144646,Qira,PS01251290,Qira,0,,Salfit,PS0125,State of Palestine,PS,1/1/2004,12/18/2015,
32.11838115,35.15635399,Kifl Haris,PS01251295,Kifl Haris,0,,Salfit,PS0125,State of Palestine,PS,1/1/2004,12/18/2015,
32.11384602,35.14077358,Haris,PS01251310,Haris,0,,Salfit,PS0125,State of Palestine,PS,1/1/2004,12/18/2015,
32.08411524,35.18099733,Salfit,PS01251370,Salfit,0,Admin1 Capital,Salfit,PS0125,State of Palestine,PS,1/1/2004,12/18/2015,
32.11408697,35.19485921,Marda,PS01251300,Marda,0,,Salfit,PS0125,State of Palestine,PS,1/1/2004,12/18/2015,
32.10253573,35.2235488,Iskaka,PS01251330,Iskaka,0,,Salfit,PS0125,State of Palestine,PS,1/1/2004,12/18/2015,
32.10754435,35.2366205,Yasuf,PS01251315,Yasuf,0,,Salfit,PS0125,State of Palestine,PS,1/1/2004,12/18/2015,
32.16516133,34.97814112,Habla,PS01201125,Habla,0,,Qalqilya,PS0120,State of Palestine,PS,1/1/2004,12/18/2015,
32.16191012,35.01026285,Ras at Tira,PS01201130,Ras at Tira,0,,Qalqilya,PS0120,State of Palestine,PS,1/1/2004,12/18/2015,
32.15868248,34.98995928,Ras 'Atiya,PS01201155,Ras Atiya,0,,Qalqilya,PS0120,State of Palestine,PS,1/1/2004,12/18/2015,
32.14125447,34.99963597,Izbat Salman,PS01201210,Izbat Salman,0,,Qalqilya,PS0120,State of Palestine,PS,1/1/2004,12/18/2015,
32.13166375,35.02083744,Beit Amin,PS01201255,Beit Amin,0,,Qalqilya,PS0120,State of Palestine,PS,1/1/2004,12/18/2015,
32.15286272,35.04641963,Kafr Thulth,PS01201175,Kafr Thulth,0,,Qalqilya,PS0120,State of Palestine,PS,1/1/2004,12/18/2015,
32.12857915,35.04731194,Sanniriya,PS01201260,Sanniriya,0,,Qalqilya,PS0120,State of Palestine,PS,1/1/2004,12/18/2015,
32.12547454,35.10007722,Qarawat Bani Hassan,PS01251275,Qarawat Bani Hassan,0,,Salfit,PS0125,State of Palestine,PS,1/1/2004,12/18/2015,
32.13112928,35.13999506,Deir Istiya,PS01251250,Deir Istiya,0,,Salfit,PS0125,State of Palestine,PS,1/1/2004,12/18/2015,
32.18839558,34.97227352,Qalqiliya,PS01201040,Qalqiliya,0,Admin1 Capital,Qalqilya,PS0120,State of Palestine,PS,1/1/2004,12/18/2015,
32.18434758,35.01834971,An Nabi Elyas,PS01201055,An Nabi Elyas,0,,Qalqilya,PS0120,State of Palestine,PS,1/1/2004,12/18/2015,
32.20073201,35.0347298,Jayyus,PS01200985,Jayyus,0,,Qalqilya,PS0120,State of Palestine,PS,1/1/2004,12/18/2015,
32.19684718,35.0557985,Khirbet Sir,PS01200995,Khirbet Sir,0,,Qalqilya,PS0120,State of Palestine,PS,1/1/2004,12/18/2015,
32.17643955,35.0580656,Azzun,PS01201100,Azzun,0,,Qalqilya,PS0120,State of Palestine,PS,1/1/2004,12/18/2015,
32.17232761,35.03699491,Isla,PS01201115,Isla,0,,Qalqilya,PS0120,State of Palestine,PS,1/1/2004,12/18/2015,
32.20462577,35.11373041,Baqat al Hatab,PS01200965,Baqat al Hatab,0,,Qalqilya,PS0120,State of Palestine,PS,1/1/2004,12/18/2015,
32.20236212,35.1313037,Hajja,PS01200970,Hajja,0,,Qalqilya,PS0120,State of Palestine,PS,1/1/2004,12/18/2015,
32.18163418,35.09105423,Kafr Laqif,PS01201065,Kafr Laqif,0,,Qalqilya,PS0120,State of Palestine,PS,1/1/2004,12/18/2015,
32.3564389,35.24474141,Sanur,PS01010510,Sanur,0,,Jenin,PS0101,State of Palestine,PS,1/1/2004,12/18/2015,
32.34872922,35.27332955,Meithalun,PS01010520,Meithalun,0,,Jenin,PS0101,State of Palestine,PS,1/1/2004,12/18/2015,
32.26199223,35.13107908,Beit Lid,PS01100800,Beit Lid,0,,Tulkarm,PS0110,State of Palestine,PS,1/1/2004,12/18/2015,
32.29724482,35.10654006,Kafr al Labad,PS01100690,Kafr al Labad,0,,Tulkarm,PS0110,State of Palestine,PS,1/1/2004,12/18/2015,
32.28784747,35.15113596,Ramin,PS01100730,Ramin,0,,Tulkarm,PS0110,State of Palestine,PS,1/1/2004,12/18/2015,
32.4017918,35.08224034,An Nazla al Gharbiya,PS01100380,An Nazla al Gharbiya,0,,Tulkarm,PS0110,State of Palestine,PS,1/1/2004,12/18/2015,
32.4152862,35.05731333,Nazlat 'Isa,PS01100330,Nazlat Isa,0,,Tulkarm,PS0110,State of Palestine,PS,1/1/2004,12/18/2015,
32.40934224,35.06921903,Baqa ash Sharqiya,PS01100350,Baqa ash Sharqiya,0,,Tulkarm,PS0110,State of Palestine,PS,1/1/2004,12/18/2015,
31.71758961,35.24208976,Khallet an Nu'man,PS01452190,Khallet an Numan,0,,Bethlehem,PS0145,State of Palestine,PS,1/1/2004,12/18/2015,
31.71351984,35.27227031,Dar Salah,PS01452225,Dar Salah,0,,Bethlehem,PS0145,State of Palestine,PS,1/1/2004,12/18/2015,
31.73634639,35.25585478,Ash Sheikh Sa'd,PS01402160,Ash Sheikh Sad,0,,Jerusalem,PS0140,State of Palestine,PS,1/1/2004,12/18/2015,
31.68983477,35.20741473,Hindaza,PS01452280,Hindaza,0,,Bethlehem,PS0145,State of Palestine,PS,1/1/2004,12/18/2015,
31.6727874,35.25796244,Za'tara,PS01452360,Zatara,0,,Bethlehem,PS0145,State of Palestine,PS,1/1/2004,12/18/2015,
31.64005263,35.21683407,Tuqu',PS01452495,Tuqu,0,,Bethlehem,PS0145,State of Palestine,PS,1/1/2004,12/18/2015,
31.74486085,35.27076723,As Sawahira ash Sharqiya,PS01402145,As Sawahira ash Sharqiya,0,,Jerusalem,PS0140,State of Palestine,PS,1/1/2004,12/18/2015,
31.76986002,35.26953187,Al 'Eizariya,PS01402100,Al Eizariya,0,,Jerusalem,PS0140,State of Palestine,PS,1/1/2004,12/18/2015,
32.01869351,35.34467041,Al Mughayyir,PS01301530,Al Mughayyir,0,,Ramallah,PS0130,State of Palestine,PS,1/1/2004,12/18/2015,
