timestamp,temperature[degC],humidity[%],pm[ug/m^3],pm[V],latitude[deg],longitude[deg],altitude[deg]
11/26/2016 20:40:30,17.34,15.13,2.27,0.17944,---,---,---
11/26/2016 20:41:30,17.33,10.42,2.18,0.36621,---,---,---
11/26/2016 20:42:30,17.33,14.63,1.94,0.34546,---,---,---
11/26/2016 20:43:30,17.33,11.2,1.67,0.45471,---,---,---
11/26/2016 20:44:31,17.33,16.3,0.97,0.22278,---,---,---
11/26/2016 20:45:30,17.34,10.54,1.75,0.32959,---,---,---
11/26/2016 20:46:30,17.34,10.61,0.78,0.31128,---,---,---
11/26/2016 20:47:30,17.36,9.38,2.3,0.56946,---,---,---
11/26/2016 20:48:30,17.37,14.86,4.07,0.50293,---,---,---
11/26/2016 20:49:30,17.35,10.02,1.83,0.40405,---,---,---
11/26/2016 20:50:31,17.34,9.98,2.01,0.44922,---,---,---
11/26/2016 20:51:30,17.33,10.83,2.16,0.28809,---,---,---
11/26/2016 20:52:30,17.3,10.2,1.72,0.30273,---,---,---
11/26/2016 20:53:30,17.3,11.97,1.67,0.37842,---,---,---
11/26/2016 20:54:30,17.3,9.76,1.24,0.29114,---,---,---
11/26/2016 20:55:30,17.31,8.79,1.93,0.23132,---,---,---
11/26/2016 20:56:30,17.29,11.97,1.63,0.271,---,---,---
11/26/2016 20:57:30,17.28,9.93,1.35,0.3009,---,---,---
11/26/2016 20:58:30,17.28,10.08,2.97,0.25635,---,---,---
11/26/2016 20:59:30,17.26,11.3,2.79,0.42725,---,---,---
11/26/2016 21:00:30,17.24,9.19,3.15,0.42236,---,---,---
11/26/2016 21:01:30,17.24,11.34,2.59,0.31677,---,---,---
11/26/2016 21:02:30,17.24,15.2,3.43,0.52185,---,---,---
11/26/2016 21:03:30,17.25,12.01,1.53,0.19714,---,---,---
11/26/2016 21:04:30,17.25,12.31,1.86,0.39795,---,---,---
11/26/2016 21:05:31,17.26,15.2,1.83,0.27344,---,---,---
11/26/2016 21:06:30,17.26,16.18,1.88,0.34729,---,---,---
11/26/2016 21:07:30,17.25,10.34,2.74,0.40771,---,---,---
11/26/2016 21:08:30,17.24,10.38,2.18,0.40161,---,---,---
11/26/2016 21:09:30,17.25,11.97,1.36,0.17334,---,---,---
11/26/2016 21:10:30,17.25,10.64,1.38,0.55908,---,---,---
11/26/2016 21:11:30,17.25,15.2,2.37,0.30762,---,---,---
11/26/2016 21:12:30,17.25,12.27,1.81,0.23743,---,---,---
11/26/2016 21:13:30,17.24,12.09,3.43,0.55664,---,---,---
11/26/2016 21:14:30,17.24,12.23,3.87,0.29358,---,---,---
11/26/2016 21:15:30,17.25,9.52,2.08,0.29785,---,---,---
11/26/2016 21:16:31,17.25,13.09,2.3,0.27588,---,---,---
11/26/2016 21:17:30,17.24,11.12,2.34,0.44739,---,---,---
11/26/2016 21:18:30,17.22,11.53,3.06,0.17822,---,---,---
11/26/2016 21:19:30,17.21,11.08,2.84,0.5304,---,---,---
11/26/2016 21:20:32,17.2,9.38,2.44,0.36804,---,---,---
11/26/2016 21:21:30,17.2,11.08,2.28,0.33875,---,---,---
11/26/2016 21:22:30,17.21,12.41,2.6,0.41016,---,---,---
11/26/2016 21:23:31,17.2,12.57,1.65,0.27893,---,---,---
11/26/2016 21:24:30,17.22,16.34,2.39,0.21912,---,---,---
11/26/2016 21:25:31,17.22,14.03,1.53,0.36926,---,---,---
11/26/2016 21:26:31,17.21,9.52,1.44,0.30945,---,---,---
11/26/2016 21:27:30,17.22,10.82,2.52,0.31982,---,---,---
11/26/2016 21:28:31,17.24,12.57,0.4,0.17273,---,---,---
11/26/2016 21:29:30,17.24,9.04,2.29,0.57129,---,---,---
11/26/2016 21:30:31,17.21,9.16,4.24,0.51697,---,---,---
11/26/2016 21:31:31,17.19,10.67,2.85,0.2594,---,---,---
11/26/2016 21:32:30,17.18,11.08,1.62,0.31494,---,---,---
11/26/2016 21:33:30,17.17,13.52,3.18,0.38147,---,---,---
11/26/2016 21:34:30,17.17,12.57,1.65,0.40344,---,---,---
11/26/2016 21:35:30,17.16,11.08,2.84,0.37964,---,---,---
11/26/2016 21:36:30,17.16,9.93,2.33,0.448,---,---,---
11/26/2016 21:37:31,17.15,9.26,2.25,0.37781,---,---,---
11/26/2016 21:38:31,17.13,11.97,1.57,0.2356,---,---,---
11/26/2016 21:39:30,17.11,12.53,1.32,0.27344,---,---,---
11/26/2016 21:40:31,17.13,15.16,0.99,0.17395,---,---,---
11/26/2016 21:41:30,17.11,9.78,0.89,0.29236,---,---,---
11/26/2016 21:42:30,17.1,9.19,2.15,0.45898,---,---,---
11/26/2016 21:43:30,17.09,13.24,3.45,0.29297,---,---,---
11/26/2016 21:44:30,17.08,11.11,1.68,0.25391,---,---,---
11/26/2016 21:45:30,17.09,13.55,0.72,0.40955,---,---,---
11/26/2016 21:46:31,17.11,10.16,1.06,0.49744,---,---,---
11/26/2016 21:47:31,17.14,17.31,1.25,0.1947,---,---,---
11/26/2016 21:48:31,17.13,15.12,0.37,0.21423,---,---,---
11/26/2016 21:49:31,17.11,10.9,2.24,0.28137,---,---,---
11/26/2016 21:50:31,17.1,11.29,3.24,0.64514,---,---,---
11/26/2016 21:51:31,17.09,10.11,3.26,0.37415,---,---,---
11/26/2016 21:52:30,17.09,10.93,1.26,0.34668,---,---,---
11/26/2016 21:53:31,17.08,12.63,1.17,0.25024,---,---,---
11/26/2016 21:54:31,17.07,9.33,1.9,0.54565,---,---,---
11/26/2016 21:55:31,17.06,11.37,3.52,0.45288,---,---,---
11/26/2016 21:56:31,17.06,9.15,1.79,0.29724,---,---,---
11/26/2016 21:57:31,17.07,13.51,1.58,0.28015,---,---,---
11/26/2016 21:58:30,17.09,9.89,1.65,0.33081,---,---,---
11/26/2016 21:59:31,17.09,9.93,1.99,0.16296,---,---,---
11/26/2016 22:00:33,17.09,8.74,1.55,0.38574,---,---,---
11/26/2016 22:01:31,17.08,10.6,2.04,0.38635,---,---,---
11/26/2016 22:02:31,17.08,9.41,1.19,0.2356,---,---,---
11/26/2016 22:03:31,17.06,11.67,0.46,0.177,---,---,---
11/26/2016 22:04:31,17.05,9.45,1.09,0.35645,---,---,---
11/26/2016 22:05:32,17.05,9.63,1.88,0.37903,---,---,---
11/26/2016 22:06:31,17.04,10.89,1.05,0.25024,---,---,---
11/26/2016 22:07:31,17.02,10.41,2.64,0.33997,---,---,---
11/26/2016 22:08:31,17.01,10.96,0.85,0.1593,---,---,---
11/26/2016 22:09:31,17.02,10.26,0.77,0.18982,---,---,---
11/26/2016 22:10:31,17.01,11.63,0.64,0.18433,---,---,---
11/26/2016 22:11:31,17.02,10.48,1.35,0.28015,---,---,---
11/26/2016 22:12:31,17.03,8.93,1.28,0.2771,---,---,---
11/26/2016 22:13:33,17.01,9.78,2.06,0.17212,---,---,---
11/26/2016 22:14:31,17,10.78,2.07,0.44495,---,---,---
11/26/2016 22:15:31,16.98,10.37,2.27,0.4541,---,---,---
11/26/2016 22:16:30,16.96,10.41,2.58,0.48523,---,---,---
11/26/2016 22:17:31,16.95,10.33,1.99,0.36194,---,---,---
11/26/2016 22:18:31,16.95,12.89,1.08,0.21423,---,---,---
11/26/2016 22:19:31,16.95,9.59,0.78,0.2124,---,---,---
11/26/2016 22:20:31,16.94,9.19,1.31,0.26917,---,---,---
11/26/2016 22:21:30,16.94,10.15,1.17,0.40833,---,---,---
11/26/2016 22:22:31,16.94,9.93,1.99,0.36438,---,---,---
11/26/2016 22:23:31,16.92,9.62,1.41,0.31189,---,---,---
11/26/2016 22:24:31,16.92,13.15,1.29,0.22583,---,---,---
11/26/2016 22:25:31,16.93,9.45,1.94,0.40039,---,---,---
11/26/2016 22:26:30,16.93,8.84,2.61,0.38086,---,---,---
11/26/2016 22:27:30,16.92,10.74,2.15,0.29541,---,---,---
11/26/2016 22:28:31,16.93,15.35,1.12,0.45715,---,---,---
11/26/2016 22:29:31,16.92,10.18,1.46,0.35767,---,---,---
11/26/2016 22:30:31,16.92,12.96,2.19,0.28259,---,---,---
11/26/2016 22:31:31,16.92,8.84,2.16,0.2533,---,---,---
11/26/2016 22:32:31,16.92,10.7,2.51,0.40222,---,---,---
11/26/2016 22:33:30,16.91,9.8,1.91,0.24353,---,---,---
11/26/2016 22:34:30,16.93,14.44,1.84,0.18372,---,---,---
11/26/2016 22:35:30,16.92,10.4,0.21,0.22522,---,---,---
11/26/2016 22:36:31,16.92,12.58,0.25,0.27039,---,---,---
11/26/2016 22:37:30,16.9,12.51,1.63,0.25085,---,---,---
11/26/2016 22:38:30,16.9,12.7,1.87,0.55603,---,---,---
11/26/2016 22:39:30,16.91,10.66,3.48,0.3772,---,---,---
11/26/2016 22:40:30,16.91,15.14,1.98,0.23682,---,---,---
11/26/2016 22:41:30,16.92,11.99,1.55,0.22522,---,---,---
11/26/2016 22:42:30,16.92,11.92,0.75,0.26978,---,---,---
11/26/2016 22:43:30,16.94,12.67,0.94,0.1416,---,---,---
11/26/2016 22:44:31,16.96,12.38,1.42,0.18982,---,---,---
11/26/2016 22:45:31,16.96,13.44,0.57,0.16174,---,---,---
11/26/2016 22:46:31,16.99,15.11,0.74,0.17334,---,---,---
11/26/2016 22:47:31,17,9.78,1.4,0.37231,---,---,---
11/26/2016 22:48:30,17.02,10.37,1.03,0.2417,---,---,---
11/26/2016 22:49:30,17.01,10.07,1.15,0.27344,---,---,---
11/26/2016 22:50:31,16.99,8.93,1.44,0.26917,---,---,---
11/26/2016 22:51:30,16.98,10.37,0.52,0.18555,---,---,---
11/26/2016 22:52:31,16.99,9.22,1.11,0.31494,---,---,---
11/26/2016 22:53:31,17,13.44,1.06,0.34241,---,---,---
11/26/2016 22:54:30,16.99,10.7,1.36,0.30701,---,---,---
11/26/2016 22:55:31,16.98,10.48,1.05,0.22217,---,---,---
11/26/2016 22:56:31,16.95,13.82,0.81,0.28259,---,---,---
11/26/2016 22:57:31,16.94,13.05,2.74,0.38757,---,---,---
11/26/2016 22:58:31,16.94,11.99,2.45,0.27649,---,---,---
11/26/2016 22:59:31,16.94,9.78,0.53,0.26855,---,---,---
11/26/2016 23:00:30,16.96,9.71,0.62,0.11719,---,---,---
11/26/2016 23:01:30,16.98,10.6,0.29,0.15869,---,---,---
11/26/2016 23:02:30,16.99,9.63,0.76,0.25635,---,---,---
11/26/2016 23:03:31,16.98,9.41,1.13,0.4071,---,---,---
11/26/2016 23:04:30,16.96,10.33,1.28,0.18799,---,---,---
11/26/2016 23:05:30,16.95,13.2,2.02,0.43091,---,---,---
11/26/2016 23:06:30,16.93,14.92,1.15,0.2478,---,---,---
11/26/2016 23:07:30,16.92,10.88,1.69,0.3479,---,---,---
11/26/2016 23:08:30,16.92,9.36,0.69,0.19165,---,---,---
11/26/2016 23:09:30,16.93,13.03,1.62,0.27466,---,---,---
11/26/2016 23:10:31,16.94,8.48,1.63,0.20264,---,---,---
11/26/2016 23:11:31,16.94,8.89,1.73,0.36011,---,---,---
11/26/2016 23:12:31,16.95,9.29,2.15,0.3833,---,---,---
11/26/2016 23:13:31,16.95,9.41,1.25,0.24719,---,---,---
11/26/2016 23:14:31,16.93,8.32,1.2,0.25635,---,---,---
11/26/2016 23:15:31,16.9,10.32,1.62,0.30518,---,---,---
11/26/2016 23:16:31,16.89,10.8,0.25,0.21301,---,---,---
11/26/2016 23:17:31,16.89,8.14,0.19,0.32166,---,---,---
11/26/2016 23:18:31,16.87,8.55,1.03,0.25818,---,---,---
11/26/2016 23:19:31,16.86,13.34,1.3,0.34668,---,---,---
11/26/2016 23:20:31,16.84,11.58,1.65,0.17578,---,---,---
11/26/2016 23:21:31,16.82,12.96,0.78,0.23071,---,---,---
11/26/2016 23:22:31,16.84,10.44,0.22,0.23254,---,---,---
11/26/2016 23:23:31,16.85,12.66,0.21,0.09766,---,---,---
11/26/2016 23:24:31,16.85,11.22,0.63,0.21423,---,---,---
11/26/2016 23:25:31,16.82,10.03,0.51,0.2533,---,---,---
11/26/2016 23:26:31,16.84,13.43,0.49,0.26489,---,---,---
11/26/2016 23:27:31,16.86,10.36,0.21,0.28015,---,---,---
11/26/2016 23:28:31,16.86,12.54,1.05,0.24109,---,---,---
11/26/2016 23:29:31,16.86,15.53,0.93,0.20386,---,---,---
11/26/2016 23:30:31,16.85,11.8,0.67,0.18616,---,---,---
11/26/2016 23:31:31,16.84,9.06,1.29,0.22217,---,---,---
11/26/2016 23:32:31,16.85,11.22,1.37,0.30151,---,---,---
11/26/2016 23:33:31,16.84,9.58,0.7,0.34668,---,---,---
11/26/2016 23:34:31,16.84,11.02,1.07,0.14099,---,---,---
11/26/2016 23:35:31,16.84,11.58,1.61,0.37537,---,---,---
11/26/2016 23:36:31,16.84,9.06,1.32,0.1886,---,---,---
11/26/2016 23:37:31,16.85,10.1,0.62,0.15503,---,---,---
11/26/2016 23:38:31,16.85,9.32,1.26,0.45532,---,---,---
11/26/2016 23:39:31,16.86,10.92,1.9,0.19287,---,---,---
11/26/2016 23:40:31,16.85,10.22,0.77,0.28259,---,---,---
11/26/2016 23:41:30,16.84,11.62,0.32,0.16113,---,---,---
11/26/2016 23:42:31,16.85,10.54,0.08,0.12634,---,---,---
11/26/2016 23:43:31,16.84,10.58,0.25,0.15747,---,---,---
11/26/2016 23:44:31,16.82,12.66,0,0.08667,---,---,---
11/26/2016 23:45:31,16.81,10.28,0,0.17761,---,---,---
11/26/2016 23:46:31,16.8,11.22,0.46,0.14648,---,---,---
11/26/2016 23:47:31,16.8,10.44,0.94,0.30334,---,---,---
11/26/2016 23:48:31,16.81,9.14,1.28,0.22034,---,---,---
11/26/2016 23:49:31,16.8,12.14,0.95,0.19531,---,---,---
11/26/2016 23:50:31,16.79,9.18,0.77,0.29175,---,---,---
11/26/2016 23:51:30,16.78,8.77,1.21,0.26306,---,---,---
11/26/2016 23:52:31,16.79,9.77,1,0.29724,---,---,---
11/26/2016 23:53:31,16.78,9.1,1.35,0.62195,---,---,---
11/26/2016 23:54:31,16.76,9.91,2.65,0.54382,---,---,---
11/26/2016 23:55:31,16.76,12.13,1.36,0.22644,---,---,---
11/26/2016 23:56:31,16.76,11.02,0.3,0.18372,---,---,---
11/26/2016 23:57:31,16.76,14.76,0.17,0.16296,---,---,---
11/26/2016 23:58:31,16.76,15.21,0,0.3363,---,---,---
11/26/2016 23:59:31,16.75,10.17,0.17,0.17944,---,---,---
11/27/2016 00:00:31,16.75,13.41,0.76,0.34729,---,---,---
11/27/2016 00:01:31,16.75,10.09,1.28,0.2417,---,---,---
11/27/2016 00:02:31,16.77,12.58,1.26,0.2832,---,---,---
11/27/2016 00:03:31,16.76,9.99,2.15,0.54749,---,---,---
11/27/2016 00:04:31,16.75,10.06,1.89,0.25513,---,---,---
11/27/2016 00:05:31,16.74,8.58,1.9,0.38879,---,---,---
11/27/2016 00:06:31,16.73,9.06,1.36,0.26611,---,---,---
11/27/2016 00:07:31,16.72,11.21,1.15,0.25391,---,---,---
11/27/2016 00:08:31,16.72,10.87,0.71,0.31128,---,---,---
11/27/2016 00:09:31,16.72,8.25,0.95,0.21484,---,---,---
11/27/2016 00:10:31,16.72,12.31,0.59,0.19043,---,---,---
11/27/2016 00:11:31,16.72,8.43,0.72,0.37476,---,---,---
11/27/2016 00:12:31,16.73,12.61,1.2,0.21545,---,---,---
11/27/2016 00:13:31,16.74,9.91,0.96,0.41748,---,---,---
11/27/2016 00:14:31,16.73,8.55,2.28,0.47363,---,---,---
11/27/2016 00:15:31,16.72,12.02,2.03,0.30273,---,---,---
11/27/2016 00:16:31,16.72,16.46,0.83,0.27039,---,---,---
11/27/2016 00:17:31,16.71,12.17,0.75,0.33264,---,---,---
11/27/2016 00:18:31,16.71,9.95,1.06,0.20264,---,---,---
11/27/2016 00:19:31,16.72,11.21,0.24,0.14282,---,---,---
11/27/2016 00:20:31,16.72,8.61,0.72,0.18555,---,---,---
11/27/2016 00:21:31,16.72,10.28,1.25,0.23987,---,---,---
11/27/2016 00:22:31,16.72,12.54,1.64,0.30518,---,---,---
11/27/2016 00:23:31,16.72,9.43,1.05,0.16296,---,---,---
11/27/2016 00:24:31,16.72,11.99,1.24,0.25146,---,---,---
11/27/2016 00:25:31,16.72,12.28,0.51,0.24414,---,---,---
11/27/2016 00:26:31,16.72,8.91,0.85,0.15381,---,---,---
11/27/2016 00:27:31,16.72,12.69,0.17,0.21729,---,---,---
11/27/2016 00:28:31,16.72,8.87,0.97,0.31799,---,---,---
11/27/2016 00:29:31,16.71,10.09,1.19,0.40527,---,---,---
11/27/2016 00:30:31,16.71,8.39,0.97,0.35339,---,---,---
11/27/2016 00:31:31,16.7,9.65,0.31,0.2002,---,---,---
11/27/2016 00:32:31,16.67,8.21,1.07,0.33691,---,---,---
11/27/2016 00:33:31,16.67,11.77,1.43,0.19104,---,---,---
11/27/2016 00:34:31,16.66,8.55,0.47,0.38208,---,---,---
11/27/2016 00:35:31,16.69,14.47,0.79,0.14038,---,---,---
11/27/2016 00:36:31,16.71,10.35,0.99,0.31494,---,---,---
11/27/2016 00:37:31,16.72,14.31,1.77,0.30945,---,---,---
11/27/2016 00:38:31,16.72,12.95,1.22,0.33203,---,---,---
11/27/2016 00:39:31,16.72,9.65,1.48,0.2948,---,---,---
11/27/2016 00:40:31,16.72,11.95,0.93,0.27527,---,---,---
11/27/2016 00:41:31,16.72,9.03,0.66,0.19348,---,---,---
11/27/2016 00:42:31,16.72,13.34,1.03,0.33936,---,---,---
11/27/2016 00:43:31,16.72,12.51,0.58,0.28687,---,---,---
11/27/2016 00:44:31,16.72,8.65,0.78,0.20508,---,---,---
11/27/2016 00:45:31,16.73,11.91,0,0.28442,---,---,---
11/27/2016 00:46:31,16.74,11.73,2.26,0.42969,---,---,---
11/27/2016 00:47:31,16.72,8.87,1.57,0.26917,---,---,---
11/27/2016 00:48:31,16.72,10.47,1.38,0.36499,---,---,---
11/27/2016 00:49:31,16.72,10.95,1.58,0.22461,---,---,---
11/27/2016 00:50:31,16.72,11.91,0.79,0.21851,---,---,---
11/27/2016 00:51:31,16.72,11.25,0.74,0.2179,---,---,---
11/27/2016 00:52:31,16.74,10.61,0.17,0.25696,---,---,---
11/27/2016 00:53:31,16.75,10.69,0.38,0.25146,---,---,---
11/27/2016 00:54:31,16.75,14.82,0.51,0.27649,---,---,---
11/27/2016 00:55:31,16.74,8.77,0.96,0.26489,---,---,---
11/27/2016 00:56:31,16.74,11.28,1.2,0.24536,---,---,---
11/27/2016 00:57:31,16.74,9.47,1.92,0.22949,---,---,---
11/27/2016 00:58:31,16.72,10.8,1.52,0.44678,---,---,---
11/27/2016 00:59:31,16.72,10.47,0.61,0.18494,---,---,---
11/27/2016 01:00:31,16.74,14.94,0,0.12939,---,---,---
11/27/2016 01:01:31,16.75,11.25,1.16,0.20874,---,---,---
11/27/2016 01:02:31,16.75,9.39,0.62,0.32104,---,---,---
11/27/2016 01:03:31,16.74,13.5,0.46,0.23621,---,---,---
11/27/2016 01:04:31,16.76,11.87,0,0.11597,---,---,---
11/27/2016 01:05:31,16.76,9.51,0,0.26245,---,---,---
11/27/2016 01:06:31,16.76,12.99,0.53,0.40955,---,---,---
11/27/2016 01:07:31,16.76,11.58,0.33,0.08301,---,---,---
11/27/2016 01:08:31,16.76,11.13,0,0.26001,---,---,---
11/27/2016 01:09:31,16.75,12.61,0,0.13245,---,---,---
11/27/2016 01:10:31,16.73,8.55,0.61,0.42175,---,---,---
11/27/2016 01:11:31,16.72,9.95,1.65,0.13794,---,---,---
11/27/2016 01:12:31,16.73,11.02,0,0.17578,---,---,---
11/27/2016 01:13:31,16.73,10.58,0.25,0.34485,---,---,---
11/27/2016 01:14:31,16.73,9.65,1.37,0.29358,---,---,---
11/27/2016 01:15:31,16.72,9.21,1.3,0.26855,---,---,---
11/27/2016 01:16:31,16.72,9.61,0.24,0.10376,---,---,---
11/27/2016 01:17:31,16.71,12.25,0.11,0.19836,---,---,---
11/27/2016 01:18:31,16.7,9.77,0.37,0.26001,---,---,---
11/27/2016 01:19:31,16.69,10.21,1.64,0.34302,---,---,---
11/27/2016 01:20:31,16.67,10.17,1.13,0.25513,---,---,---
11/27/2016 01:21:31,16.67,8.35,0.1,0.3479,---,---,---
11/27/2016 01:22:31,16.67,9.03,0,0.05493,---,---,---
11/27/2016 01:23:31,16.66,11.02,0,0.28259,---,---,---
11/27/2016 01:24:31,16.65,11.47,0.6,0.20264,---,---,---
11/27/2016 01:25:31,16.64,11.95,0,0.20813,---,---,---
11/27/2016 01:26:31,16.65,10.61,0,0.19043,---,---,---
11/27/2016 01:27:31,16.65,10.43,0.36,0.23743,---,---,---
11/27/2016 01:28:31,16.65,11.65,0.41,0.2533,---,---,---
11/27/2016 01:29:31,16.64,9.39,0,0.31067,---,---,---
11/27/2016 01:30:31,16.65,10.61,0.34,0.21484,---,---,---
11/27/2016 01:31:31,16.65,10.32,0.87,0.18982,---,---,---
11/27/2016 01:32:31,16.64,10.17,0.97,0.32959,---,---,---
11/27/2016 01:33:31,16.63,11.61,1.47,0.33386,---,---,---
11/27/2016 01:34:31,16.63,13.02,0.59,0.22888,---,---,---
11/27/2016 01:35:31,16.65,10.03,1.02,0.29297,---,---,---
11/27/2016 01:36:31,16.66,10.47,1.62,0.27283,---,---,---
11/27/2016 01:37:31,16.66,8.77,1.73,0.39612,---,---,---
11/27/2016 01:38:31,16.67,11.99,0.37,0.14709,---,---,---
11/27/2016 01:39:31,16.69,13.18,1.26,0.53162,---,---,---
11/27/2016 01:40:31,16.66,11.09,1.95,0.20569,---,---,---
11/27/2016 01:41:31,16.65,9.03,0.57,0.20813,---,---,---
11/27/2016 01:42:31,16.64,11.51,0.99,0.23987,---,---,---
11/27/2016 01:43:31,16.64,8.65,1.2,0.22949,---,---,---
11/27/2016 01:44:31,16.63,11.17,0.1,0.11719,---,---,---
11/27/2016 01:45:31,16.61,11.06,0.52,0.15991,---,---,---
11/27/2016 01:46:31,16.6,9.87,0,0.27771,---,---,---
11/27/2016 01:47:31,16.6,11.61,1.74,0.29602,---,---,---
11/27/2016 01:48:31,16.59,9.83,0.73,0.18677,---,---,---
11/27/2016 01:49:31,16.6,9.03,0,0.17395,---,---,---
11/27/2016 01:50:31,16.6,8.21,0,0.22217,---,---,---
11/27/2016 01:51:31,16.59,13.44,1.07,0.29297,---,---,---
11/27/2016 01:52:31,16.57,10.57,0.39,0.2655,---,---,---
11/27/2016 01:53:31,16.55,10.9,0.64,0.2301,---,---,---
11/27/2016 01:54:31,16.55,11.83,0.92,0.24597,---,---,---
11/27/2016 01:55:31,16.55,9.05,0.82,0.27161,---,---,---
11/27/2016 01:56:31,16.55,13.79,0.55,0.20325,---,---,---
11/27/2016 01:57:31,16.55,10.46,0.4,0.12878,---,---,---
11/27/2016 01:58:31,16.56,11.94,0,0.13,---,---,---
11/27/2016 01:59:31,16.56,10.72,0.44,0.38818,---,---,---
11/27/2016 02:00:31,16.56,11.76,0.72,0.17212,---,---,---
11/27/2016 02:01:31,16.56,9.38,0.7,0.2063,---,---,---
11/27/2016 02:02:31,16.57,9.13,0.69,0.29541,---,---,---
11/27/2016 02:03:31,16.59,9.31,0.37,0.25391,---,---,---
11/27/2016 02:04:31,16.59,11.35,1.47,0.32227,---,---,---
11/27/2016 02:05:31,16.57,8.16,1.74,0.24048,---,---,---
11/27/2016 02:06:31,16.57,10.75,0,0.11536,---,---,---
11/27/2016 02:07:31,16.57,9.53,0.99,0.25269,---,---,---
11/27/2016 02:08:31,16.56,9.9,1.17,0.29175,---,---,---
11/27/2016 02:09:31,16.52,9.79,1.17,0.25146,---,---,---
11/27/2016 02:10:31,16.5,8.87,1.54,0.41687,---,---,---
11/27/2016 02:11:31,16.48,8.87,1.65,0.26855,---,---,---
11/27/2016 02:12:31,16.49,9.68,1.46,0.38086,---,---,---
11/27/2016 02:13:31,16.5,8.76,1.74,0.34851,---,---,---
11/27/2016 02:14:31,16.51,8.31,0.37,0.12573,---,---,---
11/27/2016 02:15:31,16.5,8.54,0.57,0.26672,---,---,---
11/27/2016 02:16:31,16.49,9.27,0.45,0.11169,---,---,---
11/27/2016 02:17:31,16.5,9.79,0.31,0.17883,---,---,---
11/27/2016 02:18:31,16.5,12.6,0.22,0.16174,---,---,---
11/27/2016 02:19:31,16.49,12.16,1.31,0.24841,---,---,---
11/27/2016 02:20:31,16.48,9.53,1.47,0.29297,---,---,---
11/27/2016 02:21:31,16.46,11.2,1.21,0.24475,---,---,---
11/27/2016 02:22:31,16.47,9.75,0.11,0.18555,---,---,---
11/27/2016 02:23:31,16.46,10.23,1.71,0.51147,---,---,---
11/27/2016 02:24:31,16.45,10.35,2.33,0.22217,---,---,---
11/27/2016 02:25:31,16.45,8.8,1.2,0.36377,---,---,---
11/27/2016 02:26:31,16.44,9.16,0.52,0.2063,---,---,---
11/27/2016 02:27:31,16.43,8.5,0.57,0.20691,---,---,---
11/27/2016 02:28:31,16.43,11.01,0.75,0.15564,---,---,---
11/27/2016 02:29:31,16.44,10.68,0.19,0.22705,---,---,---
11/27/2016 02:30:31,16.45,10.05,1.02,0.34485,---,---,---
11/27/2016 02:31:31,16.43,10.16,1.74,0.35156,---,---,---
11/27/2016 02:32:31,16.43,12.72,0.39,0.26611,---,---,---
11/27/2016 02:33:31,16.43,11.05,0.86,0.27466,---,---,---
11/27/2016 02:34:31,16.42,9.27,1.42,0.32837,---,---,---
11/27/2016 02:35:31,16.42,11.68,0.42,0.10986,---,---,---
11/27/2016 02:36:31,16.44,8.64,0.42,0.18677,---,---,---
11/27/2016 02:37:31,16.45,13.33,0.49,0.20264,---,---,---
11/27/2016 02:38:31,16.47,11.68,0.47,0.29297,---,---,---
11/27/2016 02:39:31,16.48,10.61,0.06,0.22827,---,---,---
11/27/2016 02:40:31,16.49,13.41,0.36,0.29114,---,---,---
11/27/2016 02:41:31,16.48,8.64,1,0.31067,---,---,---
11/27/2016 02:42:31,16.46,8.9,1.35,0.34668,---,---,---
11/27/2016 02:43:31,16.44,8.54,2.17,0.42786,---,---,---
11/27/2016 02:44:31,16.43,9.27,1.34,0.26611,---,---,---
11/27/2016 02:45:31,16.42,10.68,1.68,0.42969,---,---,---
11/27/2016 02:46:31,16.42,13.17,0.88,0.09094,---,---,---
11/27/2016 02:47:31,16.43,9.64,0.7,0.28931,---,---,---
11/27/2016 02:48:31,16.43,11.01,1.75,0.37964,---,---,---
11/27/2016 02:49:31,16.44,9.27,1.74,0.19104,---,---,---
11/27/2016 02:50:31,16.46,13.05,0.02,0.12634,---,---,---
11/27/2016 02:51:31,16.47,14.89,0.83,0.26184,---,---,---
11/27/2016 02:52:31,16.47,11.57,1.31,0.42297,---,---,---
11/27/2016 02:53:31,16.45,11.79,0.93,0.40405,---,---,---
11/27/2016 02:54:31,16.45,10.94,1.69,0.25024,---,---,---
11/27/2016 02:55:31,16.44,10.12,0.85,0.26917,---,---,---
11/27/2016 02:56:31,16.44,9.35,1.23,0.42358,---,---,---
11/27/2016 02:57:31,16.44,10.12,1.67,0.1947,---,---,---
11/27/2016 02:58:31,16.43,9.13,0.4,0.19043,---,---,---
11/27/2016 02:59:31,16.44,11.31,0.8,0.36072,---,---,---
11/27/2016 03:00:31,16.45,14.31,0.78,0.16479,---,---,---
11/27/2016 03:01:31,16.44,9.49,0.54,0.28503,---,---,---
11/27/2016 03:02:31,16.45,12.6,1.57,0.22522,---,---,---
11/27/2016 03:03:31,16.46,14.77,0.54,0.31067,---,---,---
11/27/2016 03:04:31,16.47,12.09,0,0.19348,---,---,---
11/27/2016 03:05:31,16.48,10.61,0.41,0.14709,---,---,---
11/27/2016 03:06:31,16.47,8.9,0.04,0.23376,---,---,---
11/27/2016 03:07:31,16.47,10.16,0.29,0.17944,---,---,---
